ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _ct_selectsizeguide","Meta: wc_masonry_product_size","Meta: enable_builder","Meta: single_style","Meta: wc_product_video","Meta: _show_countdown","Meta: _file_format","Meta: _file_type","Meta: slide_template","Meta: _wpb_vc_js_status","Meta: snp_p_welcome_popup","Meta: snp_p_exit_popup","Meta: _product_url","Meta: _button_text","Meta: _min_variation_price","Meta: _max_variation_price","Meta: _min_price_variation_id","Meta: _max_price_variation_id","Meta: _min_variation_regular_price","Meta: _max_variation_regular_price","Meta: _min_regular_price_variation_id","Meta: _max_regular_price_variation_id","Meta: _min_variation_sale_price","Meta: _max_variation_sale_price","Meta: _min_sale_price_variation_id","Meta: _max_sale_price_variation_id"
578,variation,,"Sports Athletic Basketball Shorts",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:576,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,simple,,"UMBRO Boys' Dazzle Short",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Side pockets</span></li>
 <li><span class=""a-list-item"">Front drawstring</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Side pockets</span></li>
 <li><span class=""a-list-item"">Front drawstring</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,8.75,12.81,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.7.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.7.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
580,variation,,"UMBRO Boys' Dazzle Short",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:579,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,variation,,"UMBRO Boys' Dazzle Short",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:579,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,simple,,"Delta Sublimation Short",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Water sublimation printed inset with pop color taping</span></li>
 <li><span class=""a-list-item"">Functional pockets</span></li>
 <li><span class=""a-list-item"">Elastic waistband</span></li>
 <li><span class=""a-list-item"">Reebok delta logo</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Water sublimation printed inset with pop color taping</span></li>
 <li><span class=""a-list-item"">Functional pockets</span></li>
 <li><span class=""a-list-item"">Elastic waistband</span></li>
 <li><span class=""a-list-item"">Reebok delta logo</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,11.99,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.8.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.8.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
583,variation,,"Delta Sublimation Short",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:582,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,variation,,"Delta Sublimation Short",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:582,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,simple,,"Apple MacBook Pro MLH42LL/A",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">2.7GHz quad-core Intel Core i7</span></li>
 <li><span class=""a-list-item"">Turbo Boost up to 3.6GHz</span></li>
 <li><span class=""a-list-item"">Four Thunderbolt 3 (USB-C) ports</span></li>
 <li><span class=""a-list-item"">Intel HD Graphics 530</span></li>
 <li><span class=""a-list-item"">Mac OS Sierra</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">2.7GHz quad-core Intel Core i7</span></li>
 <li><span class=""a-list-item"">Turbo Boost up to 3.6GHz</span></li>
 <li><span class=""a-list-item"">Four Thunderbolt 3 (USB-C) ports</span></li>
 <li><span class=""a-list-item"">Intel HD Graphics 530</span></li>
 <li><span class=""a-list-item"">Mac OS Sierra</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,2799,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.1.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.1.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
586,variation,,"Apple MacBook Pro MLH42LL/A",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:585,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,variation,,"Apple MacBook Pro MLH42LL/A",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:585,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,simple,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,"Work, rest and play with the Samsung Galaxy S7 edge. A massive 5.5-inch Super AMOLED touchscreen goes all the way to the edges of the phone so that you get the maximum area possible to work with. Solid water resistance, great processing and masses of memory round out this Samsung Galaxy S7 edge.",,,,taxable,,1,,0,0,,,,,1,,,779,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.3.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.3.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
608,variation,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:607,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,variation,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:607,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,simple,,"Google - Pixel XL 4G LTE",1,0,visible,"Get a phone that moves as fast as you do with the Google Pixel XL. It has a quad-core processor, 4GB of RAM and 32GB of memory to ensure peak performance, and easy cloud storage frees up space automatically. Take photos on the 12.3-megapixel rear camera, and use the LED flash on this Google Pixel XL light up the room.",,,,taxable,,1,,0,0,,,,,1,,,299,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.4.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.4.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
611,variation,,"Google - Pixel XL 4G LTE",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:610,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,variation,,"Google - Pixel XL 4G LTE",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:610,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,simple,,"Motorola - Moto Z Droid 4G",1,0,visible,"Moto Z Droid Cell Phone:Stay in touch with this Moto Z Droid thin smartphone. A capacitive touch screen ensures this phone is responsive and accurate, and the Android Marshmallow platform is simple to navigate. Corning Gorilla Glass 4 prevents scratches and shattering if the phone is dropped, and a 13-megapixel camera lets you capture memories with this Moto Z Droid thin smartphone.",,,,taxable,,1,,0,0,,,,,1,,,201,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.5.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
614,variation,,"Motorola - Moto Z Droid 4G",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:613,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,variation,,"Motorola - Moto Z Droid 4G",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:613,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,simple,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,"Stay on top of your social media with this Samsung Galaxy S7 edge, which features a bold coral-blue back for fashionable function. The curved 5.1-inch edge-to-edge screen offers ample viewing of contacts or texts. This Samsung Galaxy S7 edge is both water- and dust-resistant for reliable use wherever you go.
",,,,taxable,,1,,0,0,,,,,1,,669,779,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.6.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.6.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
617,variation,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:616,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,variation,,"Samsung - Galaxy S7 edge 32GB",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:616,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,simple,,"Samsung - Galaxy J3 4G",1,0,visible,"Stop, collaborate and listen with this Samsung Galaxy J3 smartphone. Whether you need to stay in touch with friends and family, respond to work emails, or just enjoy listening to the latest tunes, this smart phone lets you do it all. The Super AMOLED display keeps visuals on this Samsung Galaxy J3 smartphone icy crisp.",,,,taxable,,1,,0,0,,,,,1,,,199,"Technology &amp; Gadgets",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.8.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/3.8.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
620,variation,,"Samsung - Galaxy J3 4G",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:619,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,variation,,"Samsung - Galaxy J3 4G",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:619,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,simple,,"Varela Glen Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,649,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.14.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.14.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
690,variation,,"Varela Glen Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:689,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,variation,,"Varela Glen Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:689,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,simple,,"Cornet Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,499,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.9.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.9.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
695,variation,,"Cornet Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:694,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,variation,,"Cornet Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:694,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,simple,,"Kendi Swirls Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,399,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.10.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.10.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
708,variation,,"Kendi Swirls Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:707,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,variation,,"Kendi Swirls Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:707,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,simple,,"Romeo Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,499,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.11.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.11.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
711,variation,,"Romeo Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:710,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,variation,,"Romeo Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:710,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,simple,,"Cardiff Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,599,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.12.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.12.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
714,variation,,"Cardiff Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:713,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,variation,,"Cardiff Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:713,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,simple,,"Varela Suri Accent Chair",1,0,visible,"Use an elegant striped pattern to accent your home. The Varela Glen Accent Chair is a beautiful beige piece that will complement any living space in need of a simple uplift. With pleated scoop arm rolls, padded outside arms and backs, a removable and reversible seat cushion, and beautiful taupe stripe-print upholstery, this tan and cream beauty is sure to attract admirers.

Made in the USA.","Additional Information
35"" L x 38"" D x 36"" H
Construction
padded outside arms and backs
1.8 foam/dacron wrapped cushions
sinuous wire seat deck
accent fabric - 75% cotton, 25% linen (cleaning code S)",,,taxable,,1,,0,0,,,,,1,,,649,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.13.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.13.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
